Date,ACN,ADBE,AMD,AKAM,APH,ADI,AAPL,AMAT,APP,ANET,ADSK,AVGO,CDNS,CDW,CSCO,CTSH,GLW,CRWD,DDOG,DELL,EPAM,FFIV,FICO,FSLR,FTNT,IT,GEN,GDDY,HPE,HPQ,IBM,INTC,INTU,JBL,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PLTR,PANW,PTC,QCOM,Q,ROP,CRM,SNDK,STX,NOW,SWKS,SMCI,SNPS,TEL,TDY,TER,TXN,TRMB,TYL,VRSN,WDC,WDAY,ZBRA
2018-01-17,142.3684539794922,196.49000549316406,12.180000305175781,65.4000015258789,21.512447357177734,82.40666961669922,41.94375991821289,52.36123275756836,,16.42562484741211,113.0,21.035934448242188,44.86000061035156,66.80311584472656,32.50680923461914,67.67167663574219,27.973630905151367,,,22.668228149414062,112.25,139.5500030517578,162.32000732421875,72.0,9.017999649047852,132.1300048828125,13.58912181854248,51.130001068115234,12.545977592468262,18.0076904296875,113.7115707397461,37.26522445678711,155.49285888671875,27.03254508972168,46.0099983215332,100.33892822265625,18.301469802856445,41.380924224853516,43.18434143066406,82.90403747558594,112.87635040283203,87.07725524902344,51.557891845703125,5.555755615234375,106.0517349243164,23.920000076293945,44.64450454711914,,25.704999923706055,66.69999694824219,55.24208068847656,,264.0558166503906,108.71903991699219,,37.953495025634766,28.158000946044922,85.3390884399414,2.1649999618530273,90.9800033569336,87.59223175048828,190.66000366210938,44.843597412109375,95.21304321289062,43.90999984741211,191.27999877929688,113.01400756835938,58.819786071777344,112.26000213623047,123.77999877929688
2018-01-18,143.0171356201172,196.1999969482422,12.470000267028809,65.08000183105469,21.382705688476562,83.84663391113281,41.98121643066406,52.416019439697266,,16.57437515258789,112.55000305175781,21.3516902923584,44.939998626708984,67.0849380493164,32.58570098876953,68.48367309570312,27.98969078063965,,,22.740266799926758,113.11000061035156,138.0,161.1999969482422,71.08999633789062,9.142000198364258,134.0,13.45580005645752,51.22999954223633,12.467911720275879,17.87720489501953,114.02845001220703,37.34077453613281,155.59701538085938,26.57646369934082,45.77000045776367,101.3644790649414,18.334487915039062,41.928245544433594,42.920902252197266,82.86724853515625,112.09888458251953,87.27421569824219,51.32277297973633,5.548832893371582,106.63825988769531,24.739999771118164,44.608970642089844,,26.303333282470703,69.94999694824219,55.26643753051758,,263.8935546875,110.42826080322266,,37.85887908935547,28.22599983215332,85.42259979248047,2.1500000953674316,91.47000122070312,87.06966400146484,190.6300048828125,45.25597381591797,93.01567840576172,44.08000183105469,191.82000732421875,113.5493392944336,59.676246643066406,113.27999877929688,123.2300033569336
2018-01-19,143.73695373535156,195.72999572753906,12.59000015258789,65.62999725341797,21.577314376831055,82.89816284179688,41.793880462646484,52.416019439697266,,16.927499771118164,115.29000091552734,21.081829071044922,45.599998474121094,68.37589263916016,32.57782745361328,68.96552276611328,27.83709144592285,,,22.7659912109375,113.30000305175781,138.75999450683594,163.4499969482422,70.02999877929688,9.20199966430664,137.35000610351562,13.559492111206055,51.66999816894531,12.553787231445312,18.191919326782227,109.47727966308594,37.6262092590332,158.75814819335938,26.02535629272461,46.33000183105469,101.69161224365234,18.520103454589844,41.997196197509766,41.71104049682617,82.7752685546875,112.3892593383789,87.54273223876953,51.15250015258789,5.689013481140137,107.03816223144531,25.040000915527344,44.91981887817383,,26.203332901000977,71.45999908447266,55.25831604003906,,263.19659423828125,110.58633422851562,,38.30290985107422,28.45400047302246,82.84212493896484,2.2799999713897705,92.61000061035156,87.73158264160156,191.92999267578125,45.47653579711914,93.35128021240234,44.59000015258789,194.10000610351562,113.48985290527344,59.123687744140625,114.11000061035156,123.75
2018-01-22,143.4525909423828,197.83999633789062,12.649999618530273,65.6500015258789,21.31087875366211,83.33790588378906,41.45195388793945,52.470802307128906,,17.229999542236328,117.43000030517578,20.743122100830078,45.689998626708984,68.19407653808594,32.86973571777344,69.5633544921875,27.87725257873535,,,22.87919044494629,112.8499984741211,141.05999755859375,163.52000427246094,68.95999908447266,9.170000076293945,138.4499969482422,13.105208396911621,52.31999969482422,12.530366897583008,18.307056427001953,109.63238525390625,38.40694808959961,159.63836669921875,25.29372215270996,46.47999954223633,101.31143951416016,18.668243408203125,42.53160858154297,41.83787536621094,84.2560043334961,112.57660675048828,87.12201690673828,51.501136779785156,5.777522087097168,107.59799194335938,25.3700008392334,45.03526306152344,,25.645000457763672,72.8499984741211,55.76996612548828,,263.5594177246094,111.53482055664062,,38.69596862792969,28.780000686645508,82.4412841796875,2.3350000381469727,92.95999908447266,88.19322204589844,191.0399932861328,45.812198638916016,95.43675994873047,44.4900016784668,197.67999267578125,113.47002410888672,59.56574249267578,115.30000305175781,124.29000091552734
2018-01-23,142.96380615234375,200.08999633789062,12.9399995803833,66.0,21.273801803588867,83.18266296386719,41.46133041381836,52.77214431762695,,17.071250915527344,118.7300033569336,20.805635452270508,45.75,68.73045349121094,33.21691131591797,69.8310546875,27.756784439086914,,,22.925500869750977,114.76000213623047,142.58999633789062,164.02000427246094,68.4800033569336,9.149999618530273,139.2100067138672,13.139771461486816,53.099998474121094,13.014404296875,18.27635383605957,112.0933837890625,38.66718292236328,159.43960571289062,25.74030303955078,46.54999923706055,102.56690979003906,19.192975997924805,42.45833206176758,42.88187789916992,84.5227279663086,113.46641540527344,86.61180877685547,51.760589599609375,5.906575679779053,107.39359283447266,25.149999618530273,45.399383544921875,,26.588333129882812,74.4800033569336,55.5019645690918,,264.0940246582031,111.88062286376953,,39.35110092163086,28.88599967956543,82.98410034179688,2.2899999618530273,93.37999725341797,87.70543670654297,192.0,46.4355583190918,95.79631805419922,45.08000183105469,199.07000732421875,114.76869201660156,60.32550811767578,117.20999908447266,125.68000030517578
2018-01-24,142.71498107910156,197.77999877929688,12.710000038146973,66.0199966430664,21.13015365600586,82.20833587646484,40.80092239379883,51.94116973876953,,17.071250915527344,116.9000015258789,20.327638626098633,45.380001068115234,68.22134399414062,33.272132873535156,70.00057983398438,27.403400421142578,,,22.735116958618164,115.52999877929688,142.1300048828125,162.8800048828125,68.9800033569336,9.050000190734863,140.19000244140625,13.233591079711914,53.7400016784668,13.022211074829102,18.161212921142578,111.50005340576172,38.20546340942383,158.57830810546875,25.52176284790039,46.029998779296875,101.612060546875,18.716442108154297,41.09649658203125,42.033016204833984,84.44917297363281,112.37052917480469,85.7883071899414,51.02278137207031,5.829686641693115,107.04705047607422,24.59000015258789,45.69244384765625,,26.3799991607666,73.41999816894531,55.209590911865234,,263.9794616699219,111.49529266357422,,38.55766677856445,29.08799934387207,81.11348724365234,2.2799999713897705,92.83999633789062,89.1773910522461,194.80999755859375,44.872379302978516,87.65414428710938,44.83000183105469,198.58999633789062,114.76869201660156,60.06993865966797,115.87000274658203,123.3499984741211
2018-01-25,142.8838348388672,197.50999450683594,12.40999984741211,66.87000274658203,21.13015365600586,79.31111907958984,40.072566986083984,50.918418884277344,,17.297500610351562,116.87000274658203,19.570270538330078,44.86000061035156,68.52136993408203,33.059112548828125,69.5544204711914,27.154420852661133,,,22.753128051757812,116.19000244140625,134.94000244140625,162.88999938964844,70.44000244140625,9.081999778747559,140.1199951171875,13.406420707702637,54.54999923706055,12.866069793701172,17.900232315063477,111.56748962402344,38.0291633605957,158.83387756347656,25.45525550842285,45.7400016784668,99.98527526855469,17.781192779541016,39.85531997680664,41.964725494384766,84.91822814941406,110.13192749023438,87.435302734375,50.66603088378906,5.843284606933594,106.81598663330078,23.81999969482422,45.82566452026367,,26.213333129882812,73.18000030517578,54.75480270385742,,266.4329833984375,110.61598205566406,,38.7032585144043,29.107999801635742,79.37648010253906,2.265000104904175,91.91000366210938,89.39508056640625,197.25,42.963924407958984,88.01371765136719,45.06999969482422,198.75999450683594,114.9867935180664,60.77446746826172,115.31999969482422,123.5
2018-01-26,144.44784545898438,201.3000030517578,12.949999809265137,67.62000274658203,21.48464012145996,80.91493225097656,40.16624069213867,52.16032409667969,,17.71875,117.77999877929688,19.84726333618164,45.79999923706055,68.80319213867188,33.579856872558594,69.98274993896484,27.61221694946289,,,21.286678314208984,119.0199966430664,138.24000549316406,170.08999633789062,70.55999755859375,9.17199993133545,142.13999938964844,13.682941436767578,55.27000045776367,13.045632362365723,18.353111267089844,112.82830810546875,42.04195022583008,161.3135986328125,25.208209991455078,46.58000183105469,100.29471588134766,18.077476501464844,41.76448440551758,42.608680725097656,86.50936126708984,114.66533660888672,88.61686706542969,51.35520553588867,6.015849590301514,106.94039154052734,25.139999389648438,46.846981048583984,,26.61833381652832,73.5,55.656272888183594,,271.2637023925781,112.3351058959961,,39.991668701171875,29.947999954223633,81.29720306396484,2.384999990463257,92.95999908447266,90.88445281982422,198.88999938964844,45.74506378173828,90.84230041503906,44.93000030517578,202.0500030517578,114.31266784667969,61.886470794677734,118.80999755859375,123.4800033569336
2018-01-29,143.23928833007812,198.22999572753906,13.319999694824219,67.25,21.345624923706055,80.86321258544922,39.33485794067383,50.5257568359375,,17.374374389648438,116.37999725341797,19.426239013671875,44.560001373291016,68.91228485107422,33.80866241455078,69.7328872680664,27.5078067779541,,,19.243938446044922,117.75,138.88999938964844,176.1300048828125,68.3499984741211,9.192000389099121,139.6699981689453,13.366914749145508,54.88999938964844,13.248617172241211,18.27635383605957,112.46419525146484,41.95801544189453,160.14950561523438,24.666606903076172,47.650001525878906,99.13651275634766,17.48848533630371,41.751556396484375,42.2379150390625,86.38059997558594,114.98380279541016,88.77799987792969,50.91737365722656,6.102877140045166,107.12702178955078,25.420000076293945,46.12760543823242,,26.1200008392334,72.66999816894531,54.673580169677734,,268.5523681640625,111.93989562988281,,40.115421295166016,29.417999267578125,81.08841705322266,2.450000047683716,91.27999877929688,90.47509765625,199.49000549316406,44.93949508666992,90.01131439208984,44.79999923706055,201.9499969482422,111.43775939941406,60.40148162841797,116.5199966430664,124.61000061035156
2018-01-30,141.91522216796875,196.89999389648438,12.869999885559082,66.55999755859375,21.44293785095215,78.94034576416016,39.10301208496094,48.74507141113281,,17.201875686645508,115.0199966430664,19.07090187072754,43.97999954223633,68.17588806152344,33.335262298583984,69.38492584228516,25.965763092041016,,,18.02961540222168,117.4000015258789,140.9499969482422,173.52000427246094,67.08999633789062,9.14799976348877,139.0399932861328,13.1447114944458,54.61000061035156,12.912911415100098,17.992351531982422,110.32011413574219,40.959014892578125,159.4774932861328,24.571592330932617,47.20000076293945,96.73169708251953,17.052095413208008,40.93702697753906,40.657291412353516,85.29531860351562,112.0052261352539,89.3329849243164,50.52009201049805,6.0007710456848145,106.82489013671875,24.739999771118164,45.25727844238281,,25.738332748413086,72.93000030517578,54.40557861328125,,266.9581604003906,110.88275146484375,,40.02078628540039,29.31800079345703,81.1802749633789,2.4649999141693115,91.31999969482422,89.1251449584961,194.42999267578125,44.43122863769531,88.29190063476562,44.16999816894531,201.00999450683594,111.18001556396484,60.14592742919922,120.26000213623047,124.12999725341797
2018-01-31,142.8038787841797,199.75999450683594,13.739999771118164,66.98999786376953,21.493907928466797,79.22489929199219,39.210731506347656,48.973365783691406,,17.238750457763672,115.62000274658203,19.628835678100586,44.86000061035156,67.99404907226562,32.77507019042969,69.58120727539062,25.07426643371582,,,18.446392059326172,117.4800033569336,144.5399932861328,172.66000366210938,67.16999816894531,9.208000183105469,138.74000549316406,13.445921897888184,55.22999954223633,12.80361270904541,17.900232315063477,110.37406921386719,40.41333770751953,158.90956115722656,24.16301727294922,46.720001220703125,97.07649993896484,17.091358184814453,41.03615951538086,42.657466888427734,87.38310241699219,111.57438659667969,89.02864074707031,49.86335754394531,6.076918601989746,106.92265319824219,24.739999771118164,45.816795349121094,,26.31166648864746,72.68000030517578,55.42886734008789,,267.87457275390625,112.54259490966797,,40.180931091308594,29.77400016784668,81.1802749633789,2.2829999923706055,92.61000061035156,89.29930114746094,190.9199981689453,43.9612922668457,88.11514282226562,44.099998474121094,201.50999450683594,113.9260482788086,61.458255767822266,119.88999938964844,123.16000366210938
2018-02-01,142.59059143066406,199.3800048828125,13.25,67.55999755859375,21.505496978759766,79.02656555175781,39.29270553588867,48.65375518798828,,17.1875,115.56999969482422,18.897594451904297,42.22999954223633,69.5486831665039,32.90131378173828,69.15288543701172,25.451745986938477,,,18.073347091674805,115.69999694824219,145.02999877929688,172.83999633789062,67.55000305175781,9.173999786376953,138.8300018310547,13.510110855102539,56.0099983215332,13.108087539672852,17.88488006591797,109.49754333496094,40.001991271972656,156.78005981445312,24.742618560791016,47.150001525878906,98.27007293701172,16.87629508972168,40.743106842041016,41.45737075805664,86.69329071044922,112.57660675048828,88.72428894042969,50.398460388183594,5.945884704589844,107.79352569580078,24.31999969482422,45.85230255126953,,26.601667404174805,72.19000244140625,54.25125503540039,,268.5046691894531,111.38662719726562,,39.62770462036133,30.562000274658203,86.14077758789062,2.257999897003174,91.37999725341797,90.38801574707031,192.0,43.98048400878906,88.4445571899414,44.45000076293945,200.0,113.70795440673828,60.539615631103516,119.02999877929688,121.5
2018-02-02,139.427001953125,195.63999938964844,12.449999809265137,65.72000122070312,21.14173698425293,76.83639526367188,37.58778762817383,46.279502868652344,,17.092500686645508,111.63999938964844,18.635644912719727,41.099998474121094,69.0213851928711,32.293785095214844,67.56462860107422,25.122455596923828,,,18.240577697753906,113.75,144.1300048828125,169.3800048828125,66.44000244140625,8.98799991607666,135.19000244140625,13.3422269821167,55.2599983215332,12.998788833618164,17.255451202392578,107.22530364990234,38.74272918701172,154.6695098876953,24.020483016967773,46.380001068115234,94.17658996582031,15.979425430297852,40.21302032470703,39.827945709228516,84.41236114501953,107.75281524658203,92.97611236572266,48.82555389404297,5.773319244384766,107.1892318725586,23.690000534057617,44.52016067504883,,25.863332748413086,70.91999816894531,53.65839385986328,,272.275634765625,109.45014953613281,,37.68417739868164,29.95199966430664,82.64169311523438,2.059999942779541,90.16000366210938,88.99447631835938,190.02000427246094,42.59949493408203,86.50021362304688,43.2400016784668,196.52999877929688,111.5368881225586,58.881954193115234,117.48999786376953,120.7300033569336
2018-02-05,134.9216766357422,190.27000427246094,11.569999694824219,62.810001373291016,20.483745574951172,73.63741302490234,36.648681640625,44.11529541015625,,16.58562469482422,109.18000030517578,18.051597595214844,39.290000915527344,67.10311126708984,30.597421646118164,65.39635467529297,23.917736053466797,,,17.386438369750977,109.33000183105469,136.17999267578125,164.00999450683594,63.5,8.765999794006348,128.25,13.228657722473145,52.5099983215332,12.225890159606934,16.342023849487305,102.84270477294922,37.37435531616211,149.2084197998047,23.165327072143555,44.84000015258789,89.47305297851562,15.202142715454102,38.57106018066406,38.44246292114258,80.93580627441406,102.60124969482422,90.46080780029297,46.060768127441406,5.2833075523376465,105.02980041503906,22.639999389648438,42.70845031738281,,25.59000015258789,69.0,50.133697509765625,,254.66171264648438,106.35772705078125,,36.140995025634766,29.47800064086914,79.0674819946289,1.9299999475479126,87.62000274658203,85.98095703125,181.3800048828125,41.20891571044922,83.72828674316406,40.59000015258789,189.94000244140625,107.78959655761719,56.257293701171875,114.75,117.0199966430664
2018-02-06,137.4631805419922,194.47000122070312,11.649999618530273,63.66999816894531,20.51849365234375,76.34495544433594,38.1802978515625,45.886844635009766,,17.02375030517578,112.62000274658203,19.023427963256836,39.58000183105469,66.58489990234375,31.694149017333984,65.94063568115234,23.933795928955078,,,17.29638671875,111.72000122070312,139.72999572753906,164.47000122070312,63.47999954223633,9.307999610900879,124.0199966430664,13.37185287475586,53.45000076293945,12.280539512634277,16.449487686157227,104.73736572265625,37.95753860473633,152.25604248046875,23.64991569519043,45.150001525878906,93.03607940673828,15.915176391601562,39.61399459838867,42.81357955932617,83.99850463867188,106.81616973876953,91.98252868652344,47.13911056518555,5.577017307281494,104.99427795410156,22.68000030517578,43.871864318847656,,26.093332290649414,69.66000366210938,52.302120208740234,,256.60931396484375,108.25466918945312,,35.43492126464844,29.804000854492188,87.31827545166016,1.9550000429153442,87.44999694824219,86.34675598144531,179.05999755859375,41.38153839111328,85.06201934814453,40.31999969482422,189.75,108.46370697021484,58.191246032714844,116.06999969482422,116.51000213623047
